loan_id,len,syll,lex,sent,flesch,kincaid,gunning
2667,1637.0,403.0,290.0,18.0,72.05,7.2,9.34
5983,936.0,228.0,174.0,8.0,74.73,8.3,9.64
6645,902.0,231.0,155.0,10.0,64.2,8.2,9.55
3915,724.0,177.0,134.0,7.0,77.47,7.2,9.43
1466,544.0,135.0,100.0,8.0,75.71,5.8,6.6
4500,383.0,94.0,63.0,5.0,67.15,7.0,9.48
6204,577.0,143.0,106.0,6.0,78.89,6.7,9.72
7440,1109.0,276.0,193.0,12.0,72.05,7.2,9.55
3227,880.0,221.0,149.0,8.0,61.06,9.4,10.66
5307,423.0,104.0,86.0,6.0,90.8,4.1,7.12
3165,539.0,133.0,97.0,6.0,71.95,7.2,8.54
7159,822.0,212.0,157.0,5.0,56.52,13.2,15.11
6348,529.0,121.0,88.0,7.0,75.61,5.8,6.4
1041,1300.0,320.0,232.0,16.0,73.68,6.6,9.25
3613,464.0,117.0,87.0,5.0,79.19,6.5,10.18
6165,932.0,232.0,171.0,12.0,73.88,6.5,7.36
6428,792.0,187.0,142.0,6.0,72.8,9.0,11.17
5407,612.0,155.0,112.0,5.0,65.66,9.7,11.46
3658,581.0,138.0,100.0,7.0,73.88,6.5,8.52
47,1339.0,324.0,234.0,14.0,71.44,7.4,9.59
224,631.0,163.0,122.0,9.0,83.05,5.1,8.06
3174,665.0,164.0,112.0,7.0,63.7,8.4,10.33
1920,597.0,150.0,100.0,5.0,59.64,9.9,11.2
5698,897.0,222.0,160.0,11.0,73.68,6.6,8.55
664,886.0,216.0,161.0,11.0,82.04,5.4,8.32
874,976.0,232.0,172.0,13.0,83.46,4.9,7.61
4299,687.0,183.0,121.0,9.0,66.33,7.3,9.0
7290,468.0,121.0,87.0,6.0,73.68,6.6,8.1
3058,565.0,138.0,99.0,5.0,68.3,8.7,10.75
4704,1437.0,352.0,266.0,17.0,81.02,5.8,8.19
7515,888.0,203.0,156.0,9.0,79.3,6.5,8.71
3398,1683.0,426.0,286.0,12.0,55.78,11.4,12.74
1865,725.0,175.0,128.0,7.0,69.82,8.1,10.45
595,1133.0,284.0,213.0,17.0,84.17,4.6,6.88
2661,1189.0,297.0,212.0,15.0,74.08,6.4,8.66
2295,649.0,159.0,121.0,5.0,72.29,9.2,11.66
763,607.0,157.0,107.0,6.0,61.87,9.1,9.74
3214,1729.0,420.0,314.0,17.0,78.08,7.0,8.93
7271,1131.0,274.0,196.0,9.0,66.27,9.4,10.96
7587,1406.0,335.0,244.0,11.0,65.86,9.6,11.5
3131,644.0,162.0,111.0,7.0,63.8,8.3,9.6
5125,909.0,229.0,162.0,10.0,71.95,7.2,8.95
4031,1350.0,337.0,244.0,13.0,69.31,8.3,9.82
7102,768.0,198.0,140.0,5.0,59.98,11.8,14.34
3716,1045.0,255.0,183.0,9.0,67.79,8.8,10.96
1730,1102.0,281.0,205.0,9.0,65.25,9.8,10.88
4272,676.0,170.0,126.0,8.0,80.82,5.9,8.54
4145,652.0,154.0,117.0,8.0,82.04,5.4,7.21
1668,715.0,182.0,144.0,8.0,78.59,6.8,8.59
7810,2183.0,539.0,389.0,22.0,70.43,7.8,9.45
2549,1060.0,279.0,182.0,11.0,63.19,8.5,9.68
45,1371.0,325.0,251.0,17.0,81.83,5.5,7.67
4857,2065.0,520.0,366.0,18.0,67.79,8.8,9.65
5692,939.0,231.0,175.0,11.0,80.72,6.0,8.19
1543,870.0,223.0,156.0,11.0,73.98,6.5,7.99
2200,907.0,223.0,153.0,12.0,66.94,7.1,8.0
7459,840.0,207.0,157.0,9.0,79.19,6.5,7.72
7925,841.0,218.0,141.0,8.0,62.07,9.0,11.3
1843,706.0,181.0,134.0,9.0,73.27,6.7,8.95
7769,910.0,226.0,157.0,9.0,70.73,7.7,9.51
2420,647.0,156.0,113.0,7.0,72.05,7.2,9.27
84,1699.0,434.0,310.0,16.0,68.7,8.5,10.08
1282,750.0,177.0,141.0,10.0,82.54,5.2,7.06
7616,919.0,232.0,176.0,10.0,78.99,6.6,8.86
6598,811.0,196.0,148.0,9.0,80.21,6.1,8.72
3882,876.0,219.0,155.0,9.0,70.94,7.6,8.69
1129,575.0,141.0,116.0,7.0,88.47,5.0,7.33
1606,879.0,211.0,163.0,11.0,81.83,5.5,7.39
6373,738.0,185.0,133.0,7.0,69.11,8.3,10.01
103,1072.0,254.0,203.0,9.0,73.92,8.6,10.81
6043,1032.0,255.0,187.0,13.0,73.78,6.5,7.69
5476,801.0,197.0,139.0,6.0,64.85,10.0,11.58
5241,679.0,163.0,122.0,7.0,79.19,6.5,8.6
5444,525.0,125.0,91.0,8.0,76.82,5.4,5.44
7936,2215.0,539.0,405.0,22.0,78.18,6.9,9.24
3768,598.0,147.0,115.0,6.0,77.37,7.2,8.72
7650,689.0,173.0,131.0,7.0,77.87,7.0,9.01
1276,207.0,57.0,43.0,4.0,85.89,4.0,5.25
1827,667.0,168.0,124.0,7.0,70.43,7.8,8.69
375,566.0,138.0,102.0,8.0,75.4,5.9,6.69
968,741.0,187.0,135.0,9.0,73.17,6.8,9.85
6121,1120.0,286.0,207.0,12.0,70.84,7.7,9.43
1072,824.0,213.0,139.0,12.0,68.16,6.6,10.11
3635,425.0,104.0,75.0,5.0,73.17,6.8,8.13
322,1056.0,278.0,176.0,11.0,55.24,9.5,11.17
2098,762.0,187.0,139.0,9.0,81.22,5.8,7.89
3148,547.0,131.0,95.0,5.0,69.11,8.3,9.71
907,852.0,210.0,151.0,9.0,71.34,7.5,9.63
906,739.0,186.0,135.0,11.0,75.91,5.7,7.88
3394,1691.0,442.0,289.0,13.0,57.4,10.8,12.34
2283,851.0,206.0,155.0,8.0,77.16,7.3,9.57
6853,724.0,183.0,137.0,8.0,79.5,6.4,9.18
3438,842.0,222.0,147.0,8.0,61.26,9.3,11.17
5534,640.0,154.0,105.0,7.0,64.71,8.0,9.81
2044,524.0,132.0,97.0,5.0,68.7,8.5,9.82
7073,1023.0,266.0,179.0,7.0,53.95,12.1,12.92
3626,1046.0,256.0,207.0,13.0,89.18,4.8,7.33
452,722.0,176.0,121.0,9.0,66.33,7.3,9.0
2952,684.0,174.0,115.0,7.0,63.29,8.5,10.04
6712,714.0,183.0,133.0,9.0,73.37,6.7,8.63
729,955.0,228.0,177.0,13.0,83.05,5.1,7.25
7239,1100.0,277.0,186.0,8.0,56.29,11.2,12.33
5732,664.0,169.0,118.0,10.0,76.42,5.5,7.43
2312,1067.0,278.0,201.0,11.0,69.82,8.1,9.91
1389,705.0,172.0,130.0,9.0,82.24,5.4,8.53
2601,468.0,112.0,84.0,3.0,68.44,10.7,14.06
2556,547.0,137.0,99.0,3.0,54.9,13.8,15.22
5711,628.0,159.0,112.0,5.0,65.66,9.7,11.46
3182,558.0,138.0,101.0,6.0,71.34,7.5,9.1
1817,665.0,166.0,119.0,7.0,71.14,7.6,9.15
2616,971.0,240.0,169.0,10.0,71.24,7.5,10.07
4170,817.0,203.0,140.0,6.0,56.29,11.2,12.75
3190,612.0,149.0,105.0,6.0,70.63,7.8,10.43
6821,530.0,128.0,96.0,5.0,77.37,7.2,10.18
4047,566.0,145.0,112.0,7.0,80.62,6.0,7.83
4301,668.0,177.0,120.0,6.0,59.64,9.9,10.33
6911,955.0,243.0,158.0,8.0,59.84,9.8,12.48
194,1072.0,280.0,187.0,11.0,62.68,8.7,9.37
7429,1816.0,461.0,339.0,17.0,68.2,8.7,10.44
7557,701.0,163.0,121.0,7.0,79.3,6.5,10.23
1513,878.0,217.0,168.0,9.0,77.87,7.0,9.15
1607,777.0,187.0,139.0,9.0,81.22,5.8,8.46
2358,1329.0,329.0,240.0,11.0,66.27,9.4,11.39
132,1048.0,260.0,188.0,11.0,71.04,7.6,9.18
760,828.0,214.0,151.0,8.0,69.21,8.3,9.15
2237,400.0,101.0,73.0,5.0,73.58,6.6,6.94
277,769.0,190.0,144.0,11.0,83.56,4.9,7.74
547,964.0,307.0,157.0,11.0,23.12,13.6,7.25
6947,500.0,124.0,87.0,7.0,75.81,5.8,8.18
2123,1134.0,279.0,195.0,12.0,71.85,7.3,9.39
6024,858.0,228.0,142.0,5.0,42.65,14.4,15.87
19,969.0,237.0,181.0,10.0,78.48,6.8,8.79
1503,653.0,163.0,121.0,8.0,81.53,5.6,8.68
3693,416.0,98.0,74.0,5.0,81.83,5.5,7.0
5575,452.0,112.0,89.0,6.0,81.83,5.5,7.72
5788,1316.0,328.0,229.0,12.0,69.01,8.4,11.13
6230,1023.0,261.0,178.0,9.0,59.84,9.8,10.17
1664,592.0,148.0,103.0,7.0,73.47,6.7,8.99
215,909.0,224.0,165.0,11.0,73.17,6.8,8.91
4538,738.0,176.0,132.0,7.0,77.67,7.1,10.29
7585,942.0,232.0,159.0,8.0,59.74,9.9,11.73
6715,441.0,105.0,76.0,7.0,77.33,5.2,6.99
1555,718.0,173.0,127.0,8.0,72.26,7.1,9.19
6736,680.0,174.0,118.0,6.0,59.94,9.8,12.96
6310,565.0,139.0,103.0,7.0,81.93,5.5,7.43
6784,476.0,119.0,83.0,4.0,67.28,9.0,10.73
2932,213.0,52.0,35.0,2.0,62.17,8.9,11.57
794,177.0,48.0,38.0,3.0,83.96,4.7,6.13
1192,179.0,49.0,38.0,3.0,83.96,4.7,6.13
4127,904.0,226.0,173.0,10.0,79.3,6.5,8.77
2948,612.0,148.0,107.0,6.0,70.33,7.9,8.62
6767,468.0,120.0,84.0,4.0,67.08,9.1,11.73
4956,2255.0,540.0,406.0,20.0,76.25,7.7,9.4
3235,1171.0,277.0,211.0,11.0,77.37,7.2,8.82
6215,2120.0,506.0,354.0,16.0,65.96,9.5,11.89
3146,1296.0,325.0,229.0,14.0,71.75,7.3,9.7
821,626.0,152.0,120.0,8.0,81.63,5.6,7.67
2183,942.0,238.0,162.0,7.0,56.49,11.1,13.19
127,684.0,169.0,129.0,9.0,82.34,5.3,8.2
99,863.0,209.0,157.0,8.0,76.96,7.4,10.64
2947,646.0,162.0,119.0,6.0,68.3,8.7,9.26
1416,751.0,191.0,135.0,10.0,74.69,6.2,8.66
5247,554.0,138.0,107.0,7.0,81.33,5.7,7.62
7197,351.0,91.0,64.0,5.0,75.4,5.9,8.25
4799,640.0,163.0,119.0,8.0,73.27,6.7,8.31
6072,636.0,160.0,112.0,5.0,65.66,9.7,12.17
3426,1041.0,272.0,199.0,14.0,73.98,6.5,7.89
7918,701.0,170.0,117.0,6.0,60.14,9.7,11.22
6142,707.0,172.0,125.0,4.0,56.63,13.1,15.08
6132,823.0,204.0,159.0,7.0,73.81,8.6,10.59
4642,1143.0,285.0,213.0,9.0,72.8,9.0,11.55
5610,1334.0,320.0,239.0,14.0,79.5,6.4,8.85
6191,1157.0,296.0,215.0,14.0,72.76,6.9,8.95
6340,410.0,107.0,78.0,6.0,75.2,6.0,7.25
4967,141.0,35.0,30.0,2.0,90.09,4.4,6.0
1917,1116.0,266.0,195.0,12.0,71.85,7.3,9.39
362,825.0,200.0,146.0,11.0,74.9,6.1,7.79
761,823.0,213.0,146.0,9.0,63.49,8.4,10.04
2461,806.0,197.0,149.0,10.0,81.73,5.6,8.38
6479,841.0,213.0,154.0,10.0,72.76,6.9,8.76
7252,1061.0,271.0,189.0,10.0,69.21,8.3,10.73
433,819.0,204.0,147.0,12.0,75.91,5.7,7.37
250,740.0,188.0,129.0,11.0,68.06,6.7,9.02
1296,1739.0,426.0,318.0,13.0,71.99,9.3,11.56
299,1000.0,259.0,170.0,12.0,65.52,7.6,9.44
7832,1324.0,324.0,237.0,11.0,66.57,9.3,11.3
2344,1023.0,247.0,189.0,16.0,84.88,4.4,5.99
7441,1215.0,296.0,221.0,10.0,74.42,8.4,11.55
4359,1777.0,429.0,318.0,14.0,73.81,8.6,10.84
3297,1266.0,316.0,205.0,12.0,62.58,8.8,10.16
5911,1333.0,343.0,246.0,16.0,72.76,6.9,7.79
1834,951.0,242.0,161.0,11.0,65.12,7.8,10.56
1932,1382.0,347.0,251.0,16.0,72.46,7.1,8.35
3815,759.0,189.0,139.0,9.0,72.76,6.9,8.46
6556,1248.0,311.0,229.0,11.0,67.28,9.0,10.94
7984,5095.0,1248.0,938.0,65.0,82.24,5.4,7.47
1371,201.0,53.0,37.0,3.0,75.91,5.7,6.0
5358,525.0,134.0,89.0,5.0,61.87,9.1,11.16
1947,574.0,145.0,101.0,4.0,62.72,10.8,12.89
2992,1525.0,378.0,259.0,16.0,63.49,8.4,10.19
6473,1298.0,323.0,229.0,14.0,71.75,7.3,9.01
3221,649.0,173.0,104.0,6.0,45.46,11.2,10.77
3796,1046.0,260.0,189.0,10.0,69.21,8.3,10.1
2954,1113.0,288.0,179.0,12.0,56.35,9.1,11.77
4292,1297.0,318.0,235.0,10.0,64.54,10.1,11.78
1403,842.0,203.0,152.0,12.0,83.96,4.7,7.19
2697,657.0,161.0,117.0,6.0,68.6,8.5,10.19
3471,530.0,137.0,95.0,6.0,72.36,7.1,8.85
2790,940.0,249.0,172.0,10.0,70.94,7.6,9.44
6439,957.0,245.0,165.0,8.0,59.03,10.1,12.12
2328,387.0,100.0,70.0,1.0,17.35,28.2,29.71
4626,1180.0,284.0,217.0,16.0,83.05,5.1,7.28
5582,355.0,86.0,69.0,5.0,91.31,4.0,7.26
1270,155.0,42.0,33.0,3.0,85.69,4.0,4.4
4430,802.0,191.0,142.0,9.0,80.82,5.9,8.29
1189,172.0,45.0,35.0,2.0,79.09,6.6,8.14
3694,347.0,81.0,58.0,3.0,68.81,8.5,9.79
1482,1405.0,341.0,261.0,14.0,77.98,7.0,9.28
7221,834.0,198.0,154.0,11.0,82.65,5.2,6.64
7275,1138.0,282.0,201.0,9.0,65.76,9.6,11.31
1554,940.0,238.0,171.0,12.0,73.88,6.5,8.53
7145,741.0,190.0,129.0,6.0,58.11,10.5,11.39
3276,1081.0,286.0,172.0,6.0,33.88,15.7,14.97
439,809.0,196.0,151.0,9.0,79.8,6.3,8.31
3304,452.0,111.0,79.0,4.0,68.3,8.7,10.96
6684,636.0,155.0,121.0,6.0,76.35,7.6,9.73
3081,1427.0,357.0,242.0,14.0,62.38,8.9,10.72
6245,887.0,227.0,158.0,9.0,70.53,7.8,10.33
624,521.0,130.0,92.0,5.0,69.72,8.1,9.53
7409,878.0,209.0,172.0,8.0,83.49,7.0,8.83
7407,896.0,221.0,168.0,10.0,79.8,6.3,8.15
4849,1019.0,246.0,181.0,11.0,71.65,7.4,9.25
5578,423.0,105.0,80.0,5.0,80.62,6.0,8.9
6688,828.0,206.0,141.0,8.0,62.07,9.0,9.59
428,1075.0,265.0,192.0,14.0,74.49,6.3,7.36
7317,310.0,76.0,55.0,2.0,60.48,11.7,15.36
170,1127.0,269.0,212.0,11.0,77.27,7.3,8.85
1167,761.0,191.0,137.0,10.0,74.49,6.3,7.82
6782,880.0,220.0,141.0,8.0,53.61,10.2,11.3
81,1166.0,298.0,209.0,13.0,72.05,7.2,9.12
6246,827.0,202.0,152.0,9.0,79.7,6.3,8.34
985,694.0,165.0,123.0,8.0,81.22,5.8,8.76
2100,911.0,240.0,165.0,9.0,61.36,9.2,9.26
1787,520.0,127.0,93.0,4.0,64.75,10.0,10.61
284,580.0,142.0,98.0,6.0,71.85,7.3,9.79
1940,860.0,213.0,143.0,9.0,63.8,8.3,9.72
6580,878.0,212.0,155.0,11.0,74.08,6.4,8.22
2953,684.0,177.0,124.0,6.0,67.38,9.0,10.54
6886,880.0,217.0,154.0,10.0,72.76,6.9,8.24
1686,1941.0,469.0,342.0,21.0,71.85,7.3,8.74
2473,764.0,185.0,142.0,15.0,87.21,3.5,4.93
642,1617.0,400.0,273.0,18.0,64.51,8.0,10.04
199,1415.0,364.0,253.0,14.0,70.02,8.0,9.77
7874,953.0,243.0,156.0,10.0,55.64,9.4,10.6
2164,628.0,151.0,123.0,9.0,91.41,3.9,6.46
6655,751.0,183.0,132.0,7.0,69.21,8.3,9.08
1476,955.0,248.0,175.0,11.0,72.26,7.1,10.02
936,177.0,48.0,37.0,3.0,84.37,4.5,6.0
7081,518.0,126.0,89.0,6.0,73.37,6.7,8.62
1245,227.0,64.0,48.0,4.0,84.68,4.4,6.47
1094,146.0,39.0,32.0,3.0,94.45,2.7,4.28
970,595.0,147.0,112.0,5.0,74.12,8.5,10.03
253,653.0,157.0,116.0,8.0,73.68,6.6,8.9
2821,954.0,241.0,169.0,6.0,59.77,11.9,13.88
1885,868.0,214.0,155.0,9.0,70.94,7.6,9.98
458,402.0,99.0,73.0,5.0,73.58,6.6,8.58
307,670.0,160.0,125.0,6.0,75.74,7.9,10.24
3675,812.0,197.0,151.0,12.0,84.07,4.7,6.63
7510,612.0,147.0,99.0,6.0,63.19,8.5,10.64
5308,534.0,131.0,101.0,8.0,84.07,4.7,7.02
7262,1222.0,309.0,224.0,9.0,63.12,10.6,12.46
3280,1130.0,299.0,189.0,11.0,54.02,10.0,10.69
1043,512.0,126.0,97.0,7.0,82.75,5.2,7.21
1624,824.0,208.0,150.0,10.0,73.17,6.8,7.87
654,1464.0,368.0,251.0,15.0,62.98,8.6,10.5
5473,7.0,2.0,1.0,1.0,36.62,8.4,0.4
851,1104.0,285.0,194.0,16.0,67.65,6.8,8.96
1842,1204.0,284.0,208.0,15.0,74.29,6.4,7.68
339,1413.0,347.0,258.0,18.0,82.34,5.3,8.2
6502,774.0,192.0,140.0,8.0,70.63,7.8,9.0
7201,796.0,196.0,147.0,7.0,75.54,7.9,10.58
5958,1073.0,257.0,191.0,7.0,69.15,10.4,13.64
1281,932.0,234.0,179.0,14.0,83.86,4.7,7.35
1522,908.0,234.0,172.0,9.0,69.01,8.4,9.27
341,573.0,146.0,106.0,8.0,74.9,6.1,8.72
630,1485.0,371.0,259.0,15.0,70.84,7.7,10.01
4721,878.0,213.0,174.0,10.0,87.65,5.4,8.57
4472,499.0,121.0,94.0,6.0,80.92,5.9,8.83
3947,735.0,179.0,140.0,6.0,73.21,8.8,10.75
3230,1430.0,354.0,254.0,14.0,70.02,8.0,9.76
4759,5.0,2.0,1.0,1.0,36.62,8.4,0.4
5325,1041.0,254.0,183.0,9.0,67.79,8.8,11.18
7205,1198.0,294.0,196.0,11.0,61.87,9.1,10.59
1493,738.0,182.0,137.0,8.0,79.5,6.4,9.18
2227,1277.0,309.0,212.0,15.0,65.62,7.6,8.47
7431,766.0,203.0,132.0,7.0,60.75,9.5,11.8
5748,724.0,188.0,125.0,9.0,65.83,7.5,8.44
1459,1049.0,264.0,193.0,12.0,72.05,7.2,9.76
6248,481.0,127.0,85.0,6.0,65.52,7.6,9.44
2209,700.0,172.0,133.0,5.0,69.86,10.1,12.44
2143,1155.0,285.0,212.0,14.0,81.53,5.6,8.49
2287,1021.0,257.0,177.0,9.0,59.94,9.8,10.82
2198,779.0,202.0,135.0,10.0,66.23,7.4,10.14
2,688.0,175.0,123.0,9.0,74.49,6.3,8.41
7611,347.0,84.0,67.0,5.0,83.25,5.0,6.55
2060,546.0,132.0,99.0,6.0,80.11,6.2,8.22
7964,1924.0,469.0,354.0,18.0,76.86,7.4,9.91
3377,1283.0,319.0,212.0,10.0,58.42,10.4,10.93
3378,1457.0,358.0,254.0,15.0,71.24,7.5,9.28
2449,712.0,181.0,117.0,7.0,62.98,8.6,11.12
5331,857.0,209.0,159.0,9.0,78.89,6.7,9.34
7808,1266.0,322.0,235.0,14.0,71.34,7.5,9.1
7821,1411.0,360.0,262.0,12.0,66.27,9.4,10.7
6581,520.0,136.0,88.0,7.0,67.15,7.0,10.04
3771,537.0,135.0,99.0,6.0,71.65,7.4,9.83
5288,525.0,139.0,90.0,6.0,64.71,8.0,10.89
5434,705.0,176.0,124.0,7.0,70.43,7.8,8.69
2782,1760.0,419.0,326.0,18.0,78.48,6.8,8.96
6451,986.0,251.0,175.0,8.0,66.17,9.5,11.73
7362,671.0,163.0,122.0,6.0,76.25,7.7,10.09
2269,451.0,113.0,82.0,4.0,67.59,8.9,10.64
7898,843.0,213.0,141.0,7.0,59.53,9.9,12.01
6589,528.0,128.0,102.0,6.0,79.6,6.4,7.98
870,186.0,51.0,38.0,3.0,83.96,4.7,6.13
7839,922.0,237.0,162.0,8.0,59.33,10.0,11.58
7108,609.0,153.0,103.0,6.0,62.48,8.8,9.99
5123,691.0,164.0,123.0,9.0,82.95,5.1,6.78
3550,650.0,163.0,122.0,5.0,72.09,9.3,11.4
902,1061.0,261.0,189.0,12.0,72.36,7.1,8.86
1944,860.0,214.0,148.0,9.0,71.75,7.3,10.34
1997,1285.0,317.0,233.0,18.0,75.3,6.0,7.22
7660,886.0,223.0,133.0,8.0,46.17,10.9,13.26
3082,1066.0,269.0,186.0,11.0,71.24,7.5,9.56
5484,472.0,122.0,89.0,5.0,70.33,7.9,9.37
470,696.0,173.0,126.0,8.0,72.36,7.1,7.91
2943,476.0,122.0,77.0,4.0,51.89,10.8,11.88
1055,720.0,181.0,134.0,11.0,76.01,5.7,6.97
3831,1783.0,432.0,328.0,22.0,81.73,5.6,8.16
880,923.0,230.0,166.0,12.0,74.39,6.3,8.41
641,1358.0,322.0,230.0,12.0,68.91,8.4,10.64
6149,1852.0,459.0,347.0,14.0,71.68,9.4,12.34
1119,566.0,134.0,106.0,10.0,86.1,3.9,4.99
3654,625.0,158.0,123.0,7.0,78.99,6.6,8.99
2651,872.0,208.0,159.0,11.0,82.14,5.4,7.06
2272,647.0,165.0,116.0,7.0,71.55,7.4,9.74
5852,753.0,186.0,139.0,9.0,81.22,5.8,8.17
2404,652.0,161.0,119.0,7.0,71.14,7.6,9.49
6802,575.0,143.0,94.0,6.0,64.0,8.2,10.54
2310,1378.0,347.0,249.0,17.0,73.58,6.6,7.77
869,178.0,52.0,38.0,3.0,75.5,5.9,6.13
4823,867.0,204.0,169.0,12.0,91.0,4.1,6.59
6661,591.0,151.0,108.0,7.0,72.76,6.9,8.38
1916,1184.0,296.0,206.0,13.0,72.36,7.1,9.82
3951,738.0,182.0,136.0,7.0,77.16,7.3,9.82
7074,1087.0,270.0,203.0,7.0,67.42,11.1,13.18
2040,1054.0,261.0,185.0,11.0,71.34,7.5,9.1
2844,661.0,172.0,107.0,8.0,57.87,8.5,8.72
162,752.0,186.0,143.0,7.0,76.15,7.7,9.84
197,1556.0,403.0,286.0,14.0,67.69,8.9,9.7
7420,872.0,216.0,167.0,13.0,83.86,4.7,6.8
653,1292.0,322.0,225.0,14.0,72.05,7.2,8.57
2863,649.0,168.0,120.0,7.0,71.04,7.6,9.51
7038,770.0,187.0,132.0,8.0,71.65,7.4,8.72
6948,741.0,183.0,124.0,7.0,61.97,9.0,11.27
4514,764.0,193.0,132.0,7.0,60.75,9.5,11.2
2144,1164.0,301.0,218.0,15.0,73.68,6.6,7.82
897,763.0,188.0,148.0,11.0,83.15,5.0,6.21
2606,651.0,166.0,123.0,3.0,55.24,15.7,18.03
316,897.0,222.0,155.0,10.0,72.66,7.0,9.3
2288,995.0,243.0,179.0,10.0,70.23,7.9,9.17
1286,894.0,228.0,175.0,13.0,83.15,5.0,7.46
2488,450.0,112.0,89.0,6.0,81.83,5.5,7.72
4958,1458.0,349.0,255.0,14.0,69.92,8.0,9.32
5926,1149.0,278.0,211.0,14.0,81.53,5.6,7.56
1204,1327.0,328.0,237.0,16.0,73.37,6.7,8.79
1713,1075.0,273.0,194.0,10.0,68.7,8.5,10.44
7121,788.0,197.0,140.0,7.0,68.1,8.7,10.29
6110,1574.0,394.0,277.0,14.0,68.3,8.7,10.66
4296,415.0,104.0,75.0,4.0,69.31,8.3,9.65
1298,675.0,175.0,124.0,8.0,72.66,7.0,8.78
6282,499.0,120.0,87.0,5.0,70.73,7.7,9.26
1946,961.0,241.0,177.0,11.0,72.05,7.2,9.15
5181,679.0,169.0,130.0,10.0,83.66,4.8,6.74
4,659.0,172.0,122.0,10.0,76.01,5.7,6.85
574,1034.0,260.0,199.0,15.0,83.36,4.9,6.33
1037,527.0,132.0,93.0,8.0,76.62,5.5,6.79
188,766.0,184.0,144.0,9.0,80.62,6.0,8.62
80,848.0,206.0,164.0,8.0,76.05,7.7,10.15
7472,710.0,178.0,132.0,8.0,80.11,6.2,8.72
4380,866.0,224.0,157.0,8.0,68.5,8.6,10.9
5669,651.0,156.0,108.0,6.0,70.13,8.0,12.01
3374,1324.0,317.0,231.0,13.0,70.33,7.9,8.68
148,1262.0,330.0,215.0,13.0,63.19,8.5,9.95
2419,583.0,146.0,110.0,4.0,68.94,10.5,12.82
7442,632.0,160.0,120.0,7.0,79.5,6.4,9.84
333,788.0,188.0,139.0,11.0,75.61,5.8,6.77
3219,549.0,143.0,101.0,6.0,71.34,7.5,9.49
4462,462.0,113.0,87.0,6.0,82.14,5.4,7.64
1924,1198.0,288.0,206.0,15.0,74.49,6.3,8.0
6671,529.0,120.0,89.0,5.0,78.79,6.7,8.92
5985,942.0,232.0,154.0,6.0,53.85,12.1,13.14
6423,1285.0,341.0,232.0,13.0,61.87,9.1,9.53
2736,994.0,260.0,180.0,11.0,71.75,7.3,10.34
2166,499.0,123.0,93.0,7.0,83.36,4.9,7.47
3356,1001.0,271.0,165.0,8.0,50.57,11.3,12.12
7436,869.0,214.0,142.0,10.0,65.52,7.6,10.19
3913,998.0,253.0,179.0,10.0,70.23,7.9,10.51
6097,873.0,217.0,154.0,9.0,71.04,7.6,8.92
378,1567.0,386.0,273.0,17.0,72.05,7.2,9.37
3269,864.0,226.0,148.0,6.0,54.86,11.7,13.39
5306,451.0,113.0,88.0,6.0,81.93,5.5,8.15
2177,1235.0,301.0,221.0,11.0,67.99,8.8,10.75
4029,874.0,221.0,164.0,10.0,80.21,6.1,9.73
495,523.0,128.0,97.0,6.0,80.41,6.1,8.13
1327,589.0,148.0,108.0,10.0,77.43,5.1,6.91
6436,1000.0,244.0,171.0,9.0,69.11,8.3,10.41
7617,1079.0,259.0,201.0,9.0,74.22,8.4,10.31
14,796.0,197.0,154.0,8.0,77.27,7.3,9.28
3995,635.0,166.0,114.0,5.0,56.79,11.0,12.63
4404,607.0,158.0,112.0,7.0,72.16,7.2,9.61
4572,659.0,163.0,123.0,7.0,78.99,6.6,7.69
5780,1054.0,272.0,195.0,12.0,71.85,7.3,10.62
1661,604.0,157.0,113.0,6.0,69.31,8.3,8.58
7668,1629.0,415.0,281.0,14.0,59.53,9.9,11.46
4854,504.0,122.0,92.0,5.0,78.18,6.9,9.1
3634,788.0,201.0,141.0,9.0,72.46,7.1,9.12
4510,570.0,141.0,105.0,5.0,75.54,7.9,9.92
799,172.0,44.0,37.0,3.0,92.83,3.4,4.92
2551,487.0,122.0,93.0,5.0,77.98,7.0,9.59
6962,1082.0,286.0,183.0,7.0,44.98,13.5,15.47
5851,976.0,245.0,176.0,10.0,70.53,7.8,10.45
6908,787.0,203.0,135.0,7.0,60.35,9.6,10.98
5935,824.0,201.0,141.0,6.0,64.54,10.1,12.52
2175,477.0,124.0,85.0,4.0,58.32,10.4,11.34
7884,1109.0,275.0,209.0,9.0,73.31,8.8,11.39
1411,439.0,110.0,74.0,7.0,69.18,6.2,8.56
7014,752.0,184.0,134.0,8.0,71.34,7.5,8.21
3686,593.0,142.0,107.0,7.0,81.33,5.7,7.99
1691,1380.0,335.0,253.0,19.0,83.36,4.9,7.06
7,910.0,236.0,170.0,9.0,69.21,8.3,11.32
7958,1465.0,360.0,261.0,11.0,64.34,10.2,11.78
646,1006.0,247.0,178.0,11.0,71.95,7.2,9.63
5989,1079.0,276.0,207.0,10.0,75.84,7.8,9.44
123,904.0,217.0,169.0,8.0,75.44,8.0,11.04
7621,994.0,254.0,193.0,11.0,79.09,6.6,8.04
5744,875.0,218.0,148.0,12.0,67.45,6.9,7.62
7311,892.0,227.0,150.0,8.0,60.85,9.4,11.52
3373,1036.0,256.0,178.0,9.0,68.3,8.7,10.84
